FUND,,Security Code,Name of Security,Quantity (Share),Buy/Sell,Broker,Trade Date,Settlement Date,Avg. Dealing Price
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388 HK,HKEX,25500,Sell,CLSA LIMITED,7/15/2019,7/17/2019,271.4878
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,399000,Buy,HAITONG SECURITIES COMPANY LIMITED,7/16/2019,7/18/2019,8.9797
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817 HK,CHINA JINMAO HOL,708000,Sell,JP MORGAN,7/16/2019,7/18/2019,4.8427
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,BABA US,ALIBABA GRP-ADR,3852,Buy,BANK OF AMERICA MERRILL LYNCH,7/16/2019,7/18/2019,174.594
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6098 HK,COUNTRY GARDEN S,137000,Buy,BANK OF AMERICA MERRILL LYNCH,7/18/2019,7/22/2019,18.8661
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,NFLX US,NETFLIX INC,4579,Buy,CLSA LIMITED,7/18/2019,7/22/2019,323.2968
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388 HK,HKEX,20400,Sell,MORGAN STANLEY,7/19/2019,7/23/2019,272.2755
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,42700,Buy,CREDIT SUISSE,7/22/2019,7/24/2019,360.0782
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2382 HK,SUNNY OPTICAL,95000,Buy,HAITONG SECURITIES COMPANY LIMITED,7/22/2019,7/24/2019,89.1486
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299 HK,AIA,116200,Buy,JP MORGAN,7/22/2019,7/24/2019,87.2262
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299 HK,AIA,116800,Buy,CREDIT SUISSE,7/22/2019,7/24/2019,87.6644
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,66 HK,MTR CORP,142000,Buy,HAITONG SECURITIES COMPANY LIMITED,7/22/2019,7/24/2019,53.8868
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6098 HK,COUNTRY GARDEN S,356000,Buy,CITIGROUP GLOBAL MARKET,7/22/2019,7/24/2019,19.0817
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2331 HK,LI NING CO LTD,468500,Buy,CITIGROUP GLOBAL MARKET,7/22/2019,7/24/2019,20.162
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,660000,Buy,MORGAN STANLEY,7/22/2019,7/24/2019,8.8929
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,772000,Buy,CITIGROUP GLOBAL MARKET,7/22/2019,7/24/2019,8.8935
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1088 HK,CHINA SHENHUA-H,1044500,Sell,BANK OF AMERICA MERRILL LYNCH,7/22/2019,7/24/2019,16.1611
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1951 HK,JINXIN FERTILITY,1120000,Sell,BANK OF AMERICA MERRILL LYNCH,7/22/2019,7/24/2019,8.9305
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,939 HK,CCB-H,1655000,Sell,JP MORGAN,7/22/2019,7/24/2019,6.1859
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,QQQ US,INVESCO QQQ TRUS,5704,Buy,CLSA LIMITED,7/22/2019,7/24/2019,192.282
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,42200,Buy,CLSA LIMITED,7/23/2019,7/25/2019,359.5777
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299 HK,AIA,122600,Buy,CHINA MERCHANTS SECS 11490,7/23/2019,7/25/2019,86.7534
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2828 HK,HSCEI ETF,135200,Buy,GOLDMAN SACHS,7/23/2019,7/25/2019,110.5873
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,345 HK,VITASOY INTL HLD,274000,Buy,CHINA MERCHANTS SECS 11490,7/23/2019,7/25/2019,38.2839
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6098 HK,COUNTRY GARDEN S,322000,Buy,CLSA LIMITED,7/23/2019,7/25/2019,18.6189
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2319 HK,MENGNIU DAIRY,345000,Buy,MORGAN STANLEY,7/23/2019,7/25/2019,31.592
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2331 HK,LI NING CO LTD,447500,Buy,CHINA MERCHANTS SECS 11490,7/23/2019,7/25/2019,19.7964
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1530 HK,3SBIO INC,455000,Buy,CLSA LIMITED,7/23/2019,7/25/2019,12.9811
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,BABA US,ALIBABA GRP-ADR,8054,Sell,MORGAN STANLEY,7/22/2019,7/24/2019,173.0157
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1951 HK,JINXIN FERTILITY,382000,Sell,GF SECURITIES BROKERAGE LIMITED,7/23/2019,7/25/2019,9.0391
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,IE00B44BQ083,ICS-$ LIQ-PD,15000000,Buy,Blackrock,7/24/2019,7/24/2019,1
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,NFLX US,NETFLIX INC,2491,Buy,JP MORGAN,7/23/2019,7/25/2019,308.8818
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,SPY US,SPDR S&P 500 ETF,5224,Buy,JP MORGAN,7/23/2019,7/25/2019,299.0855
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,QQQ US,INVESCO QQQ TRUS,6590,Buy,JP MORGAN,7/23/2019,7/25/2019,193.1197
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,669 HK,TECHTRONIC IND,75000,Buy,UBS,7/24/2019,7/26/2019,61.2077
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1951 HK,JINXIN FERTILITY,300000,Sell,BANK OF AMERICA MERRILL LYNCH,7/24/2019,7/26/2019,9.055
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1951 HK,JINXIN FERTILITY,360000,Sell,UBS,7/24/2019,7/26/2019,8.9708
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1088 HK,CHINA SHENHUA-H,460000,Sell,UBS,7/24/2019,7/26/2019,16.1254
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,180000,Buy,CHINA INTL CAPITAL CORP,7/25/2019,7/29/2019,38.185
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,788 HK,CHINA TOWER CO-H,7234000,Buy,HAITONG SECURITIES COMPANY LIMITED,7/25/2019,7/29/2019,2.0944
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,914 HK,CONCH CEMENT-H,151500,Sell,GF SECURITIES BROKERAGE LIMITED,7/25/2019,7/29/2019,46.7145
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2020 HK,ANTA SPORTS PROD,158000,Sell,HAITONG SECURITIES COMPANY LIMITED,7/25/2019,7/29/2019,60.1326
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1088 HK,CHINA SHENHUA-H,476500,Sell,CHINA INTL CAPITAL CORP,7/25/2019,7/29/2019,16.0822
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,20100,Buy,CHINA CONSTRUCTION BANK,7/26/2019,7/30/2019,373.0955
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,788 HK,CHINA TOWER CO-H,2796000,Buy,CHINA CONSTRUCTION BANK,7/26/2019,7/30/2019,2.09
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1088 HK,CHINA SHENHUA-H,474000,Sell,CHINA CONSTRUCTION BANK,7/26/2019,7/30/2019,15.8332
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,IE00B44BQ083,ICS-$ LIQ-PD,4000000,Buy,Blackrock,7/29/2019,7/29/2019,1
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2331 HK,LI NING CO LTD,309000,Buy,GF SECURITIES BROKERAGE LIMITED,7/29/2019,7/31/2019,19.8206
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,634000,Buy,UBS,7/29/2019,7/31/2019,9.4908
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1088 HK,CHINA SHENHUA-H,389500,Sell,UBS,7/29/2019,7/31/2019,15.6594
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1398 HK,ICBC-H,1441000,Sell,GF SECURITIES BROKERAGE LIMITED,7/29/2019,7/31/2019,5.3776
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1398 HK,ICBC-H,2716000,Sell,MORGAN STANLEY,7/29/2019,7/31/2019,5.4455
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,27100,Buy,JP MORGAN,7/30/2019,8/1/2019,375.324
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2318 HK,PING AN,124500,Buy,CITIGROUP GLOBAL MARKET,7/30/2019,8/1/2019,96.0703
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,667 HK,CHINA EAST EDUCA,1048500,Buy,CHINA MERCHANTS SECS 11490,7/30/2019,8/1/2019,13.2162
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,788 HK,CHINA TOWER CO-H,4644000,Buy,CITIGROUP GLOBAL MARKET,7/30/2019,8/1/2019,2.0976
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299 HK,AIA,85400,Sell,JP MORGAN,7/30/2019,8/1/2019,82.6974
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299 HK,AIA,92000,Sell,CHINA INTL CAPITAL CORP,7/30/2019,8/1/2019,82.6363
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,66 HK,MTR CORP,93000,Sell,BANK OF AMERICA MERRILL LYNCH,7/30/2019,8/1/2019,51.989
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1088 HK,CHINA SHENHUA-H,1018000,Sell,CHINA MERCHANTS SECS 11490,7/30/2019,8/1/2019,15.7443
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1398 HK,ICBC-H,2091000,Sell,CLSA LIMITED,7/30/2019,8/1/2019,5.3667
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1398 HK,ICBC-H,2343000,Sell,CHINA INTL CAPITAL CORP,7/30/2019,8/1/2019,5.3964
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,667 HK,CHINA EAST EDUCA,74000,Buy,CREDIT SUISSE,8/1/2019,8/5/2019,12.9864
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,XS2038273939,CHN CONST BK/TKY,330000000,Buy,BANK OF CHINA,8/1/2019,8/8/2019,99.446045
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,XS2038275124,CHN CONST BK/TKY,52500000,Buy,BANK OF CHINA,8/1/2019,8/8/2019,99.36769
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,914 HK,CONCH CEMENT-H,175000,Sell,CREDIT SUISSE,8/1/2019,8/5/2019,44.9573
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1398 HK,ICBC-H,1066000,Sell,CHINA CONSTRUCTION BANK,8/1/2019,8/5/2019,5.2558
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817 HK,CHINA JINMAO HOL,2268000,Sell,CREDIT SUISSE,8/1/2019,8/5/2019,5.088
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,XS2038859976,CHN CONST BK/TKY,360000000,Buy,BANK OF CHINA,8/2/2019,8/9/2019,99.638653
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,823 HK,LINK REIT,18500,Sell,JP Morgan,8/2/2019,8/6/2019,89.8275
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388 HK,HKEX,43900,Sell,JP MORGAN,8/2/2019,8/6/2019,256.9499
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,87400,Sell,CHINA INTL CAPITAL CORP,8/2/2019,8/6/2019,358.9526
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2382 HK,SUNNY OPTICAL,93400,Sell,GOLDMAN SACHS,8/2/2019,8/6/2019,85.5272
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,345 HK,VITASOY INTL HLD,94000,Sell,JP MORGAN,8/2/2019,8/6/2019,36.1277
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2382 HK,SUNNY OPTICAL,98400,Sell,CHINA CONSTRUCTION BANK,8/2/2019,8/6/2019,84.4327
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,669 HK,TECHTRONIC IND,104000,Sell,CHINA MERCHANTS SECS 11490,8/2/2019,8/6/2019,54.9728
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,164000,Sell,CHINA CONSTRUCTION BANK,8/2/2019,8/6/2019,36.4244
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,823 HK,LINK REIT,173000,Sell,CHINA MERCHANTS SECS 11490,8/2/2019,8/6/2019,90.966
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,192000,Sell,BANK OF AMERICA MERRILL LYNCH,8/2/2019,8/6/2019,36.3617
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,914 HK,CONCH CEMENT-H,197000,Sell,GF SECURITIES BROKERAGE LIMITED,8/2/2019,8/6/2019,43.8627
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3968 HK,CM BANK-H,269000,Sell,HAITONG SECURITIES COMPANY LIMITED,8/2/2019,8/6/2019,37.8797
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299 HK,AIA,287000,Sell,CLSA LIMITED,8/2/2019,8/6/2019,78.1604
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,66 HK,MTR CORP,290500,Sell,CHINA MERCHANTS SECS 11490,8/2/2019,8/6/2019,49.9055
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2828 HK,HSCEI ETF,318600,Sell,JP MORGAN,8/2/2019,8/6/2019,105.7768
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,322000,Sell,BANK OF AMERICA MERRILL LYNCH,8/2/2019,8/6/2019,36.3617
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2331 HK,LI NING CO LTD,388000,Sell,GF SECURITIES BROKERAGE LIMITED,8/2/2019,8/6/2019,18.8165
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1530 HK,3SBIO INC,497000,Sell,CLSA LIMITED,8/2/2019,8/6/2019,12.6333
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2318 HK,PING AN,511500,Sell,BANK OF AMERICA MERRILL LYNCH,8/2/2019,8/6/2019,90.3401
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,914 HK,CONCH CEMENT-H,517000,Sell,CITIGROUP GLOBAL MARKET,8/2/2019,8/6/2019,43.8507
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3968 HK,CM BANK-H,520000,Sell,HAITONG SECURITIES COMPANY LIMITED,8/2/2019,8/6/2019,37.8797
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2319 HK,MENGNIU DAIRY,599000,Sell,GOLDMAN SACHS,8/2/2019,8/6/2019,30.8754
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1951 HK,JINXIN FERTILITY,784000,Sell,MORGAN STANLEY,8/2/2019,8/6/2019,9.4886
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,788 HK,CHINA TOWER CO-H,2846000,Sell,GF SECURITIES BROKERAGE LIMITED,8/2/2019,8/6/2019,1.96
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,788 HK,CHINA TOWER CO-H,4294000,Sell,UBS,8/2/2019,8/6/2019,1.963
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1398 HK,ICBC-H,4544000,Sell,MORGAN STANLEY,8/2/2019,8/6/2019,5.176
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,939 HK,CCB-H,6726000,Sell,CREDIT SUISSE,8/2/2019,8/6/2019,5.9323
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,BABA US,ALIBABA GRP-ADR,8423,Sell,CLSA LIMITED,8/2/2019,8/6/2019,161.8942
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,388 HK,HKEX,39700,Sell,MORGAN STANLEY,8/5/2019,8/7/2019,247.9008
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,272000,Sell,CLSA LIMITED,8/5/2019,8/7/2019,36.5224
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1530 HK,3SBIO INC,674000,Sell,CLSA LIMITED,8/5/2019,8/7/2019,12.3039
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,IE00B44BQ083,ICS-$ LIQ-PD,19000000,Sell,Blackrock,8/5/2019,8/5/2019,1
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,126000,Buy,CITIGROUP GLOBAL MARKET,8/6/2019,8/8/2019,36.5159
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1951 HK,JINXIN FERTILITY,318000,Buy,CITIGROUP GLOBAL MARKET,8/6/2019,8/8/2019,8.5586
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,QQQ US,INVESCO QQQ TRUS,8082,Sell,CITIGROUP GLOBAL MARKET,8/5/2019,8/7/2019,181.4813
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1177 HK,SINO BIOPHARM,1083000,Sell,CITIGROUP GLOBAL MARKET,8/6/2019,8/8/2019,8.9803
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,XS2040366168,CHN CONST BK/TKY,300000000,Buy,BANK OF CHINA,8/7/2019,8/14/2019,99.630276
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,XS2040365947,AGRI BK CHN/SYD,19000000,Buy,BANK OF CHINA,8/7/2019,8/14/2019,100
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3968 HK,CM BANK-H,233000,Sell,CHINA MERCHANTS SECS 11490,8/7/2019,8/9/2019,36.2143
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1951 HK,JINXIN FERTILITY,386000,Sell,CHINA CONSTRUCTION BANK,8/8/2019,8/12/2019,9.169
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,66 HK,MTR CORP,301000,Buy,GF SECURITIES BROKERAGE LIMITED,8/9/2019,8/13/2019,49.2999
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3 HK,HONG KG CHINA GS,865000,Buy,UBS,8/9/2019,8/13/2019,17.0814
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299 HK,AIA,39600,Sell,HAITONG SECURITIES COMPANY LIMITED,8/12/2019,8/14/2019,75.8283
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,8700,Sell,MORGAN STANLEY,8/13/2019,8/15/2019,335.4
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,17900,Sell,GF SECURITIES BROKERAGE LIMITED,8/13/2019,8/15/2019,336.505
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2318 HK,PING AN,68500,Sell,CITIGROUP GLOBAL MARKET,8/13/2019,8/15/2019,87.9146
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2318 HK,PING AN,97000,Sell,CITIGROUP GLOBAL MARKET,8/13/2019,8/15/2019,86.9928
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,66 HK,MTR CORP,98000,Sell,CHINA CONSTRUCTION BANK,8/13/2019,8/15/2019,46.3584
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,669 HK,TECHTRONIC IND,128500,Sell,GOLDMAN SACHS,8/13/2019,8/15/2019,54.3677
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,148000,Sell,CHINA MERCHANTS SECS 11490,8/13/2019,8/15/2019,35.6784
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2331 HK,LI NING CO LTD,172000,Sell,GF SECURITIES BROKERAGE LIMITED,8/13/2019,8/15/2019,18.7967
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2319 HK,MENGNIU DAIRY,261000,Sell,CLSA LIMITED,8/13/2019,8/15/2019,30.0638
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1951 HK,JINXIN FERTILITY,544000,Sell,CHINA CONSTRUCTION BANK,8/13/2019,8/15/2019,8.782
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,788 HK,CHINA TOWER CO-H,2386000,Sell,CHINA CONSTRUCTION BANK,8/13/2019,8/15/2019,1.8967
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,BABA US,ALIBABA GRP-ADR,11001,Sell,MORGAN STANLEY,8/13/2019,8/15/2019,164.7517
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,8100,Sell,CHINA CONSTRUCTION BANK,8/14/2019,8/16/2019,340.2049
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,26100,Sell,JP MORGAN,8/14/2019,8/16/2019,341.9747
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299 HK,AIA,80200,Sell,CLSA LIMITED,8/14/2019,8/16/2019,73.0142
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2319 HK,MENGNIU DAIRY,174000,Sell,CHINA MERCHANTS SECS 11490,8/14/2019,8/16/2019,29.6647
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3 HK,HONG KG CHINA GS,189000,Sell,CHINA CONSTRUCTION BANK,8/14/2019,8/16/2019,16.1643
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,66 HK,MTR CORP,203000,Sell,MORGAN STANLEY,8/14/2019,8/16/2019,45.7043
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1951 HK,JINXIN FERTILITY,414000,Sell,CREDIT SUISSE,8/14/2019,8/16/2019,8.7227
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,823 HK,LINK REIT,120000,Buy,UBS,8/15/2019,8/19/2019,89.4565
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2020 HK,ANTA SPORTS PROD,205000,Buy,HAITONG SECURITIES COMPANY LIMITED,8/15/2019,8/19/2019,57.9556
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,823 HK,LINK REIT,40000,Buy,GF SECURITIES BROKERAGE LIMITED,8/16/2019,8/20/2019,90.5656
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299 HK,AIA,51400,Buy,CITIGROUP GLOBAL MARKET,8/16/2019,8/20/2019,75.8228
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,667 HK,CHINA EAST EDUCA,324500,Buy,CITIGROUP GLOBAL MARKET,8/16/2019,8/20/2019,12.4695
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,788 HK,CHINA TOWER CO-H,2762000,Sell,GF SECURITIES BROKERAGE LIMITED,8/16/2019,8/20/2019,1.79
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,MSFT US,MICROSOFT CORP,10757,Buy,MORGAN STANLEY,8/16/2019,8/20/2019,135.676
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2020 HK,ANTA SPORTS PROD,85000,Buy,CHINA MERCHANTS SECS 11490,8/19/2019,8/21/2019,58.2582
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2318 HK,PING AN,96000,Buy,CHINA MERCHANTS SECS 11490,8/19/2019,8/21/2019,90.499
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3968 HK,CM BANK-H,280000,Buy,CLSA LIMITED,8/19/2019,8/21/2019,36.8918
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,12 HK,HENDERSON LAND D,356000,Buy,CREDIT SUISSE,8/19/2019,8/21/2019,39.3121
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,MSFT US,MICROSOFT CORP,7093,Buy,GOLDMAN SACHS,8/19/2019,8/21/2019,137.9638
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299 HK,AIA,113800,Buy,JP MORGAN,8/20/2019,8/22/2019,77.3373
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,18100,Sell,CHINA INTL CAPITAL CORP,8/20/2019,8/22/2019,334.4818
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,823 HK,LINK REIT,80000,Sell,JP MORGAN,8/20/2019,8/22/2019,93.7747
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,788 HK,CHINA TOWER CO-H,1968000,Buy,GOLDMAN SACHS,8/21/2019,8/23/2019,1.8641
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,667 HK,CHINA EAST EDUCA,210500,Buy,MORGAN STANLEY,8/22/2019,8/26/2019,13.8263
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,12 HK,HENDERSON LAND D,179000,Sell,CITIGROUP GLOBAL MARKET,8/22/2019,8/26/2019,37.2939
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3 HK,HONG KG CHINA GS,332000,Sell,MORGAN STANLEY,8/22/2019,8/26/2019,15.6087
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3 HK,HONG KG CHINA GS,344000,Sell,CITIGROUP GLOBAL MARKET,8/22/2019,8/26/2019,15.775
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,788 HK,CHINA TOWER CO-H,1686000,Buy,CHINA CONSTRUCTION BANK,8/23/2019,8/27/2019,1.83
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2020 HK,ANTA SPORTS PROD,48000,Buy,GOLDMAN SACHS,8/26/2019,8/28/2019,61.2292
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,291 HK,CHINA RESOURCES,68000,Buy,GOLDMAN SACHS,8/26/2019,8/28/2019,43.4941
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3690 HK,MEITUAN DIANPI-B,141800,Buy,GF SECURITIES BROKERAGE LIMITED,8/26/2019,8/28/2019,74.595
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3968 HK,CM BANK-H,145500,Sell,CHINA MERCHANTS SECS 11490,8/26/2019,8/28/2019,35.5845
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3968 HK,CM BANK-H,331000,Sell,CHINA CONSTRUCTION BANK,8/26/2019,8/28/2019,35.6213
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700 HK,TENCENT,8700,Sell,CLSA LIMITED,8/27/2019,8/29/2019,325.2092
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299 HK,AIA,40600,Sell,CLSA LIMITED,8/27/2019,8/29/2019,74.8709
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,788 HK,CHINA TOWER CO-H,1700000,Sell,CLSA LIMITED,8/27/2019,8/29/2019,1.78
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2319 HK,MENGNIU DAIRY,90000,Sell,CHINA INTL CAPITAL CORP,8/28/2019,8/30/2019,33.7406
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2313 HK,SHENZHOU INTL GP,86100,Buy,CHINA MERCHANTS SECS 11490,8/29/2019,9/2/2019,104.0168
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2319 HK,MENGNIU DAIRY,96000,Sell,CREDIT SUISSE,8/29/2019,9/2/2019,31.4583
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6098 HK,COUNTRY GARDEN S,134000,Sell,CREDIT SUISSE,8/29/2019,9/2/2019,22.7709
