FUND,,Security Code,Name of Security,Quantity (Share),Buy/Sell,Broker,Trade Date,Settlement Date,Avg. Dealing Price
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,579.0,BEIJING JINGNENG CLEAN ENERGY CO LTD,1000000.0,Sell,CHINA MERCHANTS SECS HK,42109.0,42111.0,3.9225
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,754.0,HOPSON DEVELOPMENT HOLDINGS LIMITED,500000.0,Sell,CHINA MERCHANTS SECS HK,42109.0,42111.0,8.1412
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,816.0,HUADIAN FUXIN ENERGY CORP LTD,1000000.0,Sell,CHINA MERCHANTS SECS HK,42109.0,42111.0,4.5843
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,826.0,TIANGONG INTERNATIONAL CO LTD,2000000.0,Sell,CHINA MERCHANTS SECS HK,42109.0,42111.0,1.6241
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,868.0,XINYI GLASS HOLDINGS LTD,244000.0,Sell,CHINA MERCHANTS SECS HK,42109.0,42111.0,5.1
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,882.0,TIANJIN DEVELOPMENT HOLDINGS LTD,212800.0,Sell,CHINA MERCHANTS SECS HK,42109.0,42111.0,6.9536
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,882.0,TIANJIN DEVELOPMENT HOLDINGS LTD,389200.0,Sell,CHINA MERCHANTS SECS HK,42109.0,42111.0,6.9536
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1115.0,TIBET 5100 WATER RESOURCES HOLDINGS LTD,251000.0,Sell,CHINA MERCHANTS SECS HK,42109.0,42111.0,2.85
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1370.0,HENGSHI MINING INVESTMENTS LTD,200000.0,Sell,UBS SECURITIES LLC,42109.0,42111.0,2.3385
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1666.0,TONG REN TANG TECHNOLOGIES CO LTD,400000.0,Sell,CHINA MERCHANTS SECS HK,42109.0,42111.0,13.8109
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2866.0,CHINA SHIPPING CONTAINER LINES CO LTD,4000000.0,Sell,CHINA MERCHANTS SECS HK,42109.0,42111.0,3.6787
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,500000.0,Sell,CHINA MERCHANTS SECS HK,42109.0,42111.0,6.0415
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817.0,FRANSHION PROPERTIES CHINA LTD,3000000.0,Buy,BOCI SECURITIES,42110.0,42114.0,2.9721
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,960.0,LONGFOR PROPERTIES CO LTD,639500.0,Buy,BOCI SECURITIES,42110.0,42114.0,11.9928
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,980.0,LIANHUA SUPERMARKET HOLDINGS CO LTD,65000.0,Buy,BOCI SECURITIES,42110.0,42114.0,6.55
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1109.0,CHINA RESOURCES LAND LTD,500000.0,Buy,BOCI SECURITIES,42110.0,42114.0,24.3
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1169.0,HAIER ELECTRONICS GROUP CO LTD,1088000.0,Buy,UBS SECURITIES LLC,42110.0,42115.0,23.5
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2688.0,ENN ENERGY HOLDINGS LTD,128000.0,Buy,BOCI SECURITIES,42110.0,42114.0,53.9375
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,317.0,GUANGZHOU SHIPYARD INTERNATIONAL CO LTD,200000.0,Sell,BOCI SECURITIES,42110.0,42114.0,31.6225
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,868.0,XINYI GLASS HOLDINGS LTD,174000.0,Sell,BOCI SECURITIES,42110.0,42114.0,4.95
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,882.0,TIANJIN DEVELOPMENT HOLDINGS LTD,27200.0,Sell,BOCI SECURITIES,42110.0,42114.0,7.0943
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,882.0,TIANJIN DEVELOPMENT HOLDINGS LTD,48800.0,Sell,BOCI SECURITIES,42110.0,42114.0,7.0943
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1115.0,TIBET 5100 WATER RESOURCES HOLDINGS LTD,1000000.0,Sell,BOCI SECURITIES,42110.0,42114.0,2.9123
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1900.0,CHINA ITS HOLDINGS CO LTD,1000000.0,Sell,BOCI SECURITIES,42110.0,42114.0,1.3559
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2727.0,SHANGHAI ELECTRIC GROUP CO LTD,2000000.0,Sell,BOCI SECURITIES,42110.0,42114.0,8.2396
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,400000.0,Sell,BOCI SECURITIES,42110.0,42114.0,6.3296
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,700.0,TENCENT HOLDINGS LTD,100000.0,Buy,MORGAN STANLEY AND CO LLC,42111.0,42115.0,159.2311
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817.0,FRANSHION PROPERTIES CHINA LTD,2000000.0,Buy,MORGAN STANLEY AND CO LLC,42111.0,42115.0,2.977
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,960.0,LONGFOR PROPERTIES CO LTD,2000000.0,Buy,MORGAN STANLEY AND CO LLC,42111.0,42115.0,12.3508
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1093.0,CSPC PHARMACEUTICAL GROUP LTD,9790000.0,Buy,UBS SECURITIES LLC,42111.0,42115.0,7.15
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1288.0,AGRICULTURAL BANK OF CHINA LTD,5000000.0,Buy,MORGAN STANLEY AND CO LLC,42111.0,42115.0,4.42
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,936000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,0.79
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,317.0,GUANGZHOU SHIPYARD INTERNATIONAL CO LTD,200000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,34.365
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,754.0,HOPSON DEVELOPMENT HOLDINGS LIMITED,488000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,8.0999
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,816.0,HUADIAN FUXIN ENERGY CORP LTD,1000000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,4.5879
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,868.0,XINYI GLASS HOLDINGS LTD,242000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,4.9066
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,981.0,SEMICONDUCTOR MANUFACTURING INTL CORP,413000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,0.82
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1115.0,TIBET 5100 WATER RESOURCES HOLDINGS LTD,1000000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,3.0209
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1347.0,HUA HONG SEMICONDUCTOR LTD,31000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,11.2652
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1385.0,SHANGHAI FUDAN MICROELECTRONICS GROUP CO LTD,360000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,8.7451
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1900.0,CHINA ITS HOLDINGS CO LTD,2000000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,1.3581
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2357.0,AVICHINA INDUSTRY & TECHNOLOGY CO LTD,188000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,7.4996
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2727.0,SHANGHAI ELECTRIC GROUP CO LTD,44000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,8.9673
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2866.0,CHINA SHIPPING CONTAINER LINES CO LTD,2000000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,4.4912
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,400000.0,Sell,MORGAN STANLEY AND CO LLC,42111.0,42115.0,6.4502
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817.0,FRANSHION PROPERTIES CHINA LTD,2000000.0,Buy,SHENYIN WANGUO,42114.0,42116.0,2.9075
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,960.0,LONGFOR PROPERTIES CO LTD,1000000.0,Buy,SHENYIN WANGUO,42114.0,42116.0,12.0232
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1099.0,SINOPHARM GROUP CO,200000.0,Buy,SHENYIN WANGUO,42114.0,42116.0,36.71
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299.0,AIA GROUP LTD,500000.0,Buy,SHENYIN WANGUO,42114.0,42116.0,52.1896
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1776.0,GF SECURITIES CO LTD,1300000.0,Buy,BOCI SECURITIES,42114.0,42116.0,23.9535
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2866.0,CHINA SHIPPING CONTAINER LINES CO LTD,2000000.0,Buy,SHENYIN WANGUO,42114.0,42116.0,4.439
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,7258000.0,Sell,SHENYIN WANGUO,42114.0,42116.0,0.71
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,384.0,CHINA GAS HOLDINGS LTD,202000.0,Sell,SHENYIN WANGUO,42114.0,42116.0,13.961
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,579.0,BEIJING JINGNENG CLEAN ENERGY CO LTD,1000000.0,Sell,SHENYIN WANGUO,42114.0,42116.0,3.692
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,754.0,HOPSON DEVELOPMENT HOLDINGS LIMITED,24000.0,Sell,SHENYIN WANGUO,42114.0,42116.0,7.83
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,826.0,TIANGONG INTERNATIONAL CO LTD,512000.0,Sell,SHENYIN WANGUO,42114.0,42116.0,1.5116
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1115.0,TIBET 5100 WATER RESOURCES HOLDINGS LTD,1000000.0,Sell,SHENYIN WANGUO,42114.0,42116.0,2.9633
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1816.0,CGN POWER CO LTD,2850000.0,Sell,BOCI SECURITIES,42114.0,42116.0,4.2449
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1900.0,CHINA ITS HOLDINGS CO LTD,1840000.0,Sell,SHENYIN WANGUO,42114.0,42116.0,1.3035
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2388.0,BOC HONG KONG HOLDINGS LTD,43500.0,Sell,SHENYIN WANGUO,42114.0,42116.0,29.5241
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3636.0,POLY CULTURE GROUP CORP LTD,174200.0,Sell,SHENYIN WANGUO,42114.0,42116.0,28.7756
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,11000.0,Sell,SHENYIN WANGUO,42114.0,42116.0,6.0011
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,243000.0,Sell,SHENYIN WANGUO,42114.0,42116.0,6.0011
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6899.0,OURGAME INTERNATIONAL HOLDINGS LTD,581000.0,Sell,SHENYIN WANGUO,42114.0,42116.0,6.0011
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,817.0,FRANSHION PROPERTIES CHINA LTD,1000000.0,Buy,SHENYIN WANGUO,42116.0,42118.0,3.0377
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,960.0,LONGFOR PROPERTIES CO LTD,126000.0,Buy,SHENYIN WANGUO,42116.0,42118.0,12.1585
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1288.0,AGRICULTURAL BANK OF CHINA LTD,5000000.0,Buy,SHENYIN WANGUO,42116.0,42118.0,4.4591
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2688.0,ENN ENERGY HOLDINGS LTD,86000.0,Buy,SHENYIN WANGUO,42116.0,42118.0,55.2698
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,724500.0,Sell,SHENYIN WANGUO,42116.0,42118.0,0.75
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,775500.0,Sell,SHENYIN WANGUO,42116.0,42118.0,0.75
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,384.0,CHINA GAS HOLDINGS LTD,500000.0,Sell,SHENYIN WANGUO,42116.0,42118.0,14.0296
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,754.0,HOPSON DEVELOPMENT HOLDINGS LIMITED,436000.0,Sell,SHENYIN WANGUO,42116.0,42118.0,7.6016
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,868.0,XINYI GLASS HOLDINGS LTD,540000.0,Sell,SHENYIN WANGUO,42116.0,42118.0,4.7022
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,981.0,SEMICONDUCTOR MANUFACTURING INTL CORP,5493000.0,Sell,SHENYIN WANGUO,42116.0,42118.0,0.86
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1115.0,TIBET 5100 WATER RESOURCES HOLDINGS LTD,1189000.0,Sell,SHENYIN WANGUO,42116.0,42118.0,3.0017
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1347.0,HUA HONG SEMICONDUCTOR LTD,79000.0,Sell,SHENYIN WANGUO,42116.0,42118.0,11.0344
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1900.0,CHINA ITS HOLDINGS CO LTD,965000.0,Sell,SHENYIN WANGUO,42116.0,42118.0,1.28
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,101.0,HANG LUNG PROPERTIES LTD,633000.0,Buy,SHENYIN WANGUO,42117.0,42121.0,23.7883
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,386.0,CHINA PETROLEUM & CHEMICAL CORP (SINOPEC),7000000.0,Buy,SHENYIN WANGUO,42117.0,42121.0,7.0976
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1260.0,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LTD,35466000.0,Buy,CHINA MERCHANTS SECS HK,42117.0,42121.0,2.15
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2388.0,BOC HONG KONG HOLDINGS LTD,400000.0,Buy,SHENYIN WANGUO,42117.0,42121.0,31.0
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,384.0,CHINA GAS HOLDINGS LTD,20000.0,Sell,SHENYIN WANGUO,42117.0,42121.0,14.2069
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,384.0,CHINA GAS HOLDINGS LTD,480000.0,Sell,SHENYIN WANGUO,42117.0,42121.0,14.2069
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,754.0,HOPSON DEVELOPMENT HOLDINGS LIMITED,188000.0,Sell,SHENYIN WANGUO,42117.0,42121.0,7.7045
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,754.0,HOPSON DEVELOPMENT HOLDINGS LIMITED,394000.0,Sell,SHENYIN WANGUO,42117.0,42121.0,7.7045
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,826.0,TIANGONG INTERNATIONAL CO LTD,698000.0,Sell,SHENYIN WANGUO,42117.0,42121.0,1.5559
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,868.0,XINYI GLASS HOLDINGS LTD,1000000.0,Sell,SHENYIN WANGUO,42117.0,42121.0,4.7371
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,981.0,SEMICONDUCTOR MANUFACTURING INTL CORP,7000000.0,Sell,SHENYIN WANGUO,42117.0,42121.0,0.86
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1093.0,CSPC PHARMACEUTICAL GROUP LTD,1000000.0,Sell,SHENYIN WANGUO,42117.0,42121.0,8.0245
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1115.0,TIBET 5100 WATER RESOURCES HOLDINGS LTD,377000.0,Sell,SHENYIN WANGUO,42117.0,42121.0,3.0033
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1666.0,TONG REN TANG TECHNOLOGIES CO LTD,165000.0,Sell,SHENYIN WANGUO,42117.0,42121.0,14.0045
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1900.0,CHINA ITS HOLDINGS CO LTD,194000.0,Sell,SHENYIN WANGUO,42117.0,42121.0,1.2832
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2298.0,COSMO LADY CHINA HOLDINGS CO LTD,50000.0,Sell,SHENYIN WANGUO,42117.0,42121.0,6.6072
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2357.0,AVICHINA INDUSTRY & TECHNOLOGY CO LTD,300000.0,Sell,SHENYIN WANGUO,42117.0,42121.0,8.7465
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299.0,AIA GROUP LTD,400000.0,Buy,CHINA MERCHANTS SECS HK,42118.0,42122.0,51.7007
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2688.0,ENN ENERGY HOLDINGS LTD,150000.0,Buy,CHINA MERCHANTS SECS HK,42118.0,42122.0,56.5113
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,218000.0,Sell,CHINA MERCHANTS SECS HK,42118.0,42122.0,0.76
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,816.0,HUADIAN FUXIN ENERGY CORP LTD,54000.0,Sell,CHINA MERCHANTS SECS HK,42118.0,42122.0,4.35
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,868.0,XINYI GLASS HOLDINGS LTD,418000.0,Sell,CHINA MERCHANTS SECS HK,42118.0,42122.0,4.7623
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,868.0,XINYI GLASS HOLDINGS LTD,194000.0,Sell,CHINA MERCHANTS SECS HK,42118.0,42122.0,4.7623
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1115.0,TIBET 5100 WATER RESOURCES HOLDINGS LTD,1200000.0,Sell,CHINA MERCHANTS SECS HK,42118.0,42122.0,3.0166
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1666.0,TONG REN TANG TECHNOLOGIES CO LTD,132000.0,Sell,CHINA MERCHANTS SECS HK,42118.0,42122.0,13.868
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2298.0,COSMO LADY CHINA HOLDINGS CO LTD,327000.0,Sell,CHINA MERCHANTS SECS HK,42118.0,42122.0,6.5112
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,54000.0,Sell,DEUTSCHE SEC,42121.0,42123.0,0.78
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,384.0,CHINA GAS HOLDINGS LTD,98000.0,Sell,DEUTSCHE SEC,42121.0,42123.0,14.3073
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,981.0,SEMICONDUCTOR MANUFACTURING INTL CORP,3000000.0,Sell,DEUTSCHE SEC,42121.0,42123.0,0.8502
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1260.0,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LTD,10000000.0,Sell,CREDIT SUISSE,42121.0,42123.0,2.17
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1370.0,HENGSHI MINING INVESTMENTS LTD,500000.0,Sell,DEUTSCHE SEC,42121.0,42123.0,2.5538
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1900.0,CHINA ITS HOLDINGS CO LTD,290000.0,Sell,DEUTSCHE SEC,42121.0,42123.0,1.2866
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1900.0,CHINA ITS HOLDINGS CO LTD,95000.0,Sell,DEUTSCHE SEC,42121.0,42123.0,1.2866
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1900.0,CHINA ITS HOLDINGS CO LTD,1000.0,Sell,DEUTSCHE SEC,42121.0,42123.0,1.2866
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1900.0,CHINA ITS HOLDINGS CO LTD,764000.0,Sell,DEUTSCHE SEC,42121.0,42123.0,1.2866
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1900.0,CHINA ITS HOLDINGS CO LTD,30000.0,Sell,DEUTSCHE SEC,42121.0,42123.0,1.2866
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2298.0,COSMO LADY CHINA HOLDINGS CO LTD,500000.0,Sell,DEUTSCHE SEC,42121.0,42123.0,6.5035
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3800.0,GCL-POLY ENERGY HOLDINGS LTD,2000000.0,Sell,DEUTSCHE SEC,42121.0,42123.0,2.4319
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6837.0,HAITONG SECURITIES CO LTD,1500000.0,Sell,CREDIT SUISSE,42121.0,42123.0,25.9358
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6837.0,HAITONG SECURITIES CO LTD,1364800.0,Sell,CREDIT SUISSE,42121.0,42123.0,25.9084
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6837.0,HAITONG SECURITIES CO LTD,125600.0,Sell,CREDIT SUISSE,42121.0,42123.0,25.9696
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1115.0,TIBET 5100 WATER RESOURCES,54000.0,Sell,DEUTSCHE SEC,42121.0,42123.0,3.0
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,267.0,CITIC LTD,1017000.0,Buy,CHINA CONSTRUCTION BANK,42122.0,42124.0,15.4765
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,386.0,CHINA PETROLEUM & CHEMICAL CORP (SINOPEC),1300000.0,Buy,CHINA CONSTRUCTION BANK,42122.0,42124.0,7.2797
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2688.0,ENN ENERGY HOLDINGS LTD,20000.0,Buy,CHINA CONSTRUCTION BANK,42122.0,42124.0,57.635
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6881.0,CHINA GALAXY SECURITIES CO LTD,5600000.0,Buy,CHINA CONSTRUCTION BANK,42122.0,42124.0,12.6375
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,275500.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,0.75
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,16500.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,0.75
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,82.0,V1 GROUP LTD,934900.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,0.75
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,826.0,TIANGONG INTERNATIONAL CO LTD,2000000.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,1.5646
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,857.0,PETROCHINA CO LTD,1000000.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,10.1266
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,916.0,CHINA LONGYUAN POWER GROUP CORP,2000000.0,Sell,CREDIT SUISSE,42122.0,42124.0,10.0278
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,981.0,SEMICONDUCTOR MANUFACTURING INTL CORP,1500000.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,0.86
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1093.0,CSPC PHARMACEUTICAL GROUP LTD,1000000.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,7.962
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1115.0,TIBET 5100 WATER RESOURCES HOLDINGS LTD,533000.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,2.9875
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1260.0,WONDERFUL SKY FINANCIAL GROUP HOLDINGS LTD,918000.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,2.4053
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1370.0,HENGSHI MINING INVESTMENTS LTD,500000.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,2.5641
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1370.0,HENGSHI MINING INVESTMENTS LTD,500000.0,Sell,CREDIT SUISSE,42122.0,42124.0,2.5436
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1666.0,TONG REN TANG TECHNOLOGIES CO LTD,283000.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,14.0124
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2298.0,COSMO LADY CHINA HOLDINGS CO LTD,500000.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,6.5035
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,3800.0,GCL-POLY ENERGY HOLDINGS LTD,400000.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,2.4038
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6837.0,HAITONG SECURITIES CO LTD,459200.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,25.7307
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,6837.0,HAITONG SECURITIES CO LTD,485600.0,Sell,CHINA CONSTRUCTION BANK,42122.0,42124.0,25.7307
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1099.0,SINOPHARM GROUP CO,400000.0,Buy,BANK OF AMERICA MERRILL,42123.0,42128.0,37.2319
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1206.0,TECHNOVATOR INTERNATIONAL LTD,2790000.0,Buy,SHENYIN WANGUO,42123.0,42128.0,5.95
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,1299.0,AIA GROUP LTD,300000.0,Buy,BANK OF AMERICA MERRILL,42123.0,42128.0,51.9686
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,2688.0,ENN ENERGY HOLDINGS LTD,68000.0,Buy,BANK OF AMERICA MERRILL,42123.0,42128.0,58.3647
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,384.0,CHINA GAS HOLDINGS LTD,92400.0,Sell,BANK OF AMERICA MERRILL,42123.0,42128.0,14.0083
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,384.0,CHINA GAS HOLDINGS LTD,211600.0,Sell,BANK OF AMERICA MERRILL,42123.0,42128.0,14.0083
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,826.0,TIANGONG INTERNATIONAL CO LTD,3000000.0,Sell,BANK OF AMERICA MERRILL,42123.0,42128.0,1.536
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,916.0,CHINA LONGYUAN POWER GROUP CORP,446000.0,Sell,DEUTSCHE SEC,42123.0,42128.0,10.0083
CLT-CLI HK BR (CLASS A-HK) Trust Fund,,981.0,SEMICONDUCTOR MANUFACTURING INTL CORP,1971200.0,Sell,BANK OF AMERICA MERRILL,42123.0,42128.0,0.8651
